,Children,Age,Income,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,StreamingTV_Yes,StreamingMovies_Yes
9527,2,88,81187.28,149.9621,3954.170646,0,0,1,0,1,0,1,0,1,0
9528,3,25,35159.56,197.4945,5949.914693,1,0,0,0,1,0,1,1,1,0
9529,5,85,11700.78,277.6513,5931.842515,1,0,1,1,1,0,1,1,1,1
9530,3,52,20845.37,127.4586,6136.653635,0,0,0,0,0,1,0,0,1,0
9531,3,78,60088.68,207.6094,5921.501848,0,0,1,1,1,0,1,0,1,1
9532,1,68,26983.6,214.9663,4670.326557,0,0,1,1,1,0,1,1,0,1
9533,1,69,35405.96,142.4713,6412.993801,1,0,0,0,0,0,1,0,1,0
9534,3,55,11203.52,117.4858,5623.802264,1,0,1,0,0,1,1,0,1,0
9535,1,24,10927.09,160.0122,5218.302234,1,0,0,0,0,1,1,1,0,0
9536,0,58,58106.82,130.0244,5878.395212,1,0,1,0,0,1,1,0,0,0
9537,0,46,7563.51,187.656,6139.695302,1,0,1,0,0,1,1,0,1,1
9538,3,87,27817.23,117.4872,5375.881358,1,0,1,0,0,0,1,0,0,0
9539,1,35,26501.33,159.965,4933.193936,0,0,1,0,1,0,1,0,0,1
9540,1,42,11472.98,139.9568,5748.620529,0,1,0,1,1,0,1,0,1,0
9541,0,27,21569.07,164.9853,5881.611846,0,0,1,1,0,0,1,1,1,0
9542,1,71,20117.04,104.9643,4782.774479,1,0,0,0,0,0,1,0,0,0
9543,3,56,37849.41,127.4586,5420.694461,0,0,0,0,0,1,1,0,1,0
9544,4,80,102633.9,127.4958,4836.771242,0,0,0,0,1,0,1,0,0,0
9545,1,63,33126.69,237.6549,6074.154988,1,0,0,0,0,0,1,0,1,1
9546,3,80,5307.89,184.9496,5011.208685,1,0,1,0,0,0,1,1,1,0
9547,7,25,84285.17,117.4686,5490.224221,0,0,0,0,0,0,1,0,0,0
9548,3,23,45647.43,137.5165,3406.934201,0,1,1,0,0,1,0,1,0,0
9549,2,39,48000.03,172.4441,4366.897142,1,0,1,0,1,0,1,0,1,0
9550,2,78,9901.54,172.4624,5978.105413,0,0,1,0,1,0,1,1,1,0
9551,3,53,17580.02,92.45514,5790.905465,0,0,0,1,0,0,1,0,0,0
9552,6,66,7266.18,164.9889,5977.806518,1,0,1,0,1,0,1,0,1,0
9553,0,27,85299.46,162.4526,5880.677411,0,0,0,0,1,0,1,0,1,0
9554,1,39,20396.58,159.9349,5926.831312,0,0,0,0,1,0,1,0,1,0
9555,0,22,95374.34,235.1555,6631.578565,0,0,0,1,0,0,1,1,1,1
9556,2,36,13561.91,147.4421,4655.255882,0,0,1,0,1,0,1,0,0,1
9557,3,51,29258.96,159.965,5923.027721,1,0,1,1,1,0,1,0,0,1
9558,0,34,99071.31,104.9643,5420.429624,0,0,1,0,0,0,1,0,0,0
9559,4,59,59794.64,144.9889,5838.500288,0,0,1,1,0,0,1,0,1,0
9560,0,56,40426.46,172.4404,5395.692973,1,0,0,0,0,0,0,1,1,0
9561,1,34,11872.63,197.4725,6312.284353,0,0,1,0,0,0,1,1,1,0
9562,2,43,47875.88,225.132,5703.524705,0,0,0,0,0,0,1,0,1,1
9563,1,61,32418.66,265.1283,6209.349746,1,0,0,0,1,0,1,1,1,1
9564,1,53,6148.24,147.4783,4579.594851,0,1,1,0,1,0,1,1,0,0
9565,3,23,30689.2,117.4392,5736.046673,1,0,0,0,0,0,0,0,1,0
9566,3,42,11319.45,184.967,5491.9286,0,0,1,1,1,0,1,0,1,0
9567,0,70,18840.87,172.4742,5416.863521,0,0,0,0,1,0,1,0,0,1
9568,0,37,40907.98,169.9928,4316.799528,1,0,1,0,1,0,1,1,0,0
9569,2,63,15201.62,147.4601,4424.978903,1,0,0,0,1,0,1,0,0,0
9570,1,69,55779.85,149.9378,4474.612868,0,0,0,0,0,0,1,0,0,1
9571,7,62,42608.15,117.4686,6592.008568,0,0,0,0,0,0,1,0,0,0
9572,4,55,44717.94,159.9656,5165.862705,0,0,0,0,0,0,1,1,0,0
9573,6,85,51302.57,172.4885,6072.286168,0,0,0,1,0,0,1,1,0,0
9574,1,61,21804.87,142.4855,5431.697734,1,0,0,1,0,1,1,0,1,0
9575,0,57,79842.59,174.9768,4109.749539,1,0,1,1,0,0,1,1,1,0
9576,5,75,32800.57,172.4404,6356.496066,0,0,1,0,0,0,1,1,1,0
9577,1,64,18435.93,149.9778,5275.613898,1,0,1,0,1,0,1,0,0,0
9578,1,46,38631.12,169.9378,4716.874438,0,0,0,1,1,0,1,0,0,1
9579,2,51,48667.37,159.9656,5772.977508,0,0,0,1,0,0,1,1,0,0
9580,0,33,49464.15,172.4705,6073.965344,0,0,0,1,0,0,1,1,0,1
9581,0,44,25727.59,162.4713,5757.58642,0,0,0,1,1,0,1,0,1,0
9582,1,60,15148.5,159.965,5621.504803,1,0,0,1,1,0,1,0,0,1
9583,3,19,18378.44,137.4392,3600.119372,0,0,1,0,1,0,1,0,1,0
9584,1,81,28781.12,147.4564,5695.835152,1,0,0,0,0,0,1,1,0,0
9585,0,54,30622.68,179.9794,5426.490073,0,0,1,0,1,0,1,1,0,0
9586,10,24,3127.53,114.9658,6391.664046,0,0,0,1,0,1,1,0,0,1
9587,9,29,26774.2,92.45514,6208.587013,1,0,1,0,0,0,1,0,0,0
9588,1,67,33333.79,159.9875,5085.102968,1,0,0,0,1,0,1,1,0,0
9589,4,60,30939.83,147.4601,5638.313929,0,0,1,0,1,0,1,0,0,0
9590,4,66,9187.18,187.6094,6310.455935,1,0,0,1,0,0,1,0,1,1
9591,1,56,10408.71,204.9634,5296.605879,1,0,0,1,1,0,1,1,1,0
9592,4,78,32835.55,174.9699,4970.689824,1,0,1,1,0,0,1,0,0,1
9593,0,86,27069.07,112.4551,4999.844929,0,0,1,0,1,0,1,0,0,0
9594,3,54,17391.03,202.4433,6147.578157,0,0,1,0,1,0,1,1,0,1
9595,10,76,6798.07,152.4624,6209.831863,1,0,1,1,0,0,1,1,1,0
9596,1,46,62785.86,275.1336,5206.882205,0,0,1,1,1,0,1,1,1,1
9597,2,65,16462.33,169.9378,5393.505389,0,0,0,0,1,0,1,0,0,1
9598,1,79,71846.74,92.45514,5368.683525,1,0,0,0,0,0,1,0,0,0
9599,0,69,33603.17,162.4713,5306.886205,1,0,0,0,1,0,1,0,1,0
9600,10,30,15978.58,129.9483,4968.246217,1,0,0,0,0,0,1,0,1,0
9601,4,53,20880.14,212.6557,5694.792189,1,0,1,1,0,1,0,0,1,1
9602,1,82,12891.9,172.4742,5963.585225,1,0,1,1,1,0,1,0,0,1
9603,1,61,28122.28,197.4725,5656.516315,0,0,0,0,0,0,1,1,1,0
9604,1,27,91852.43,129.9621,4994.1983,0,0,0,0,0,0,1,0,1,0
9605,6,86,67650.26,154.9755,6314.079222,1,0,1,0,0,0,1,0,1,0
9606,3,34,27006.97,207.4754,6001.171287,1,0,0,0,0,0,1,1,0,1
9607,1,53,11645.59,194.9992,6293.106347,0,0,1,0,0,1,0,1,0,1
9608,3,73,54703.41,102.4746,5605.5846,0,0,1,0,0,1,1,0,0,0
9609,0,59,60081.33,172.4441,3767.366577,1,0,0,0,1,0,1,0,1,0
9610,3,78,23467.12,187.656,5020.535562,1,0,1,0,0,1,0,0,1,1
9611,0,78,36901.27,127.4586,5441.87637,0,0,1,0,0,1,0,0,1,0
9612,2,61,69043.68,160.0013,6004.101327,0,0,1,0,1,0,1,1,0,0
9613,1,52,47563.06,202.4433,5876.563966,0,0,0,0,1,0,1,1,0,1
9614,0,26,67402.55,114.9838,5276.526343,0,0,0,0,0,1,1,0,0,0
9615,2,45,73691.96,252.624,5938.712727,1,0,1,0,1,0,0,1,1,1
9617,3,20,53680.57,245.175,5231.660184,1,0,0,0,0,1,1,1,1,1
9618,1,88,13135.95,240.1149,4492.694472,0,0,0,1,1,0,1,1,1,1
9619,1,59,40880.45,147.4564,6417.049134,0,0,0,0,0,0,0,1,0,0
9620,1,36,68930.4,139.9678,5731.573712,1,0,0,1,0,1,1,0,1,0
9621,1,22,58726.65,152.5022,5508.351465,1,0,1,0,0,1,0,0,0,1
9622,4,75,47075.22,220.1149,5628.746728,1,0,1,0,0,0,1,1,1,1
9623,3,70,33502.78,222.6326,5808.103829,0,0,1,0,0,0,1,1,1,1
9624,10,79,42222.25,172.4567,6432.294015,0,0,1,0,0,0,1,1,0,1
9625,2,35,60405.56,142.5007,5710.355112,1,0,1,0,0,0,1,0,0,0
9626,5,75,13111.46,245.1457,6265.320961,1,0,1,0,1,0,1,0,1,1
9627,3,62,32250.13,214.9663,5571.246619,0,0,1,0,1,0,1,1,0,1
9628,6,37,7670.8,197.5169,5803.991214,0,0,0,0,0,1,1,1,0,1
9629,0,20,18366.04,222.6326,6618.320348,1,0,0,1,0,0,1,1,1,1
9630,1,46,32120.64,119.9897,5478.106003,0,0,0,0,0,1,1,0,1,0
9631,0,79,42180.72,124.9643,5231.543507,1,0,0,0,1,0,1,0,0,0
9632,7,54,19826.85,204.9496,4721.806173,0,0,1,0,1,0,1,1,1,0
9633,1,52,37615.99,94.97283,4395.875018,1,0,0,0,0,0,1,0,0,0
9634,3,39,12142.88,182.4433,6814.250407,1,0,0,0,0,0,1,1,0,1
9635,1,82,70308.97,169.9378,6112.430745,1,0,0,1,1,0,1,0,0,1
9636,2,49,54831.62,222.6326,5441.651124,1,0,1,0,0,0,1,1,1,1
9637,4,43,30566.35,149.9483,6127.671061,0,0,1,0,1,0,1,0,1,0
9638,3,60,12111.3,169.9741,4544.638415,0,0,1,1,1,0,1,1,0,0
9639,2,60,10326.69,267.6427,6752.652755,0,0,1,0,0,0,1,1,1,1
9641,2,80,13665.54,149.9378,6220.114553,1,0,0,1,0,0,1,0,0,1
9642,0,62,14551.58,197.6288,4806.825085,0,0,0,0,0,1,1,0,1,1
9643,6,73,15411.74,137.4392,6060.997249,0,0,0,0,1,0,1,0,1,0
9644,0,49,32424.01,182.49,4545.534432,1,0,1,0,0,1,1,1,0,1
9645,2,26,81108.99,162.4653,5249.057419,1,0,1,0,0,0,1,1,0,1
9646,1,44,64620.61,167.4564,5862.329668,0,0,0,1,1,0,1,1,0,0
9647,5,32,42900.48,172.4404,5006.112648,0,0,1,0,0,0,1,1,1,0
9648,0,39,29732.28,187.656,6023.656633,0,0,0,0,0,1,1,0,1,1
9649,1,45,34957.26,169.9378,3693.943211,1,0,0,0,1,0,1,0,0,1
9650,0,75,71285.56,214.9525,4140.83823,0,0,1,0,1,0,1,1,0,1
9651,4,46,8127.06,207.6386,6146.786452,1,0,0,0,0,1,1,1,1,1
9652,2,44,32662.01,157.4836,4220.274809,0,0,0,1,1,0,0,1,0,0
9653,5,73,24437.16,177.4876,6185.198141,1,0,1,1,0,0,1,0,0,1
9654,4,33,32917.33,147.4564,6018.487781,0,0,0,0,0,0,1,1,0,0
9655,1,23,70968.23,184.9496,6428.811386,1,0,1,1,0,0,1,1,1,0
9656,0,85,45028.35,159.9476,4070.475421,1,0,1,0,0,0,0,1,0,1
9658,0,35,71970.6,197.4702,6064.83626,0,0,1,0,0,0,1,1,0,1
9659,1,75,29603.81,207.6094,5217.771684,1,0,1,0,1,0,1,0,1,1
9660,7,52,76026.12,139.9568,6284.19049,0,0,1,0,1,0,1,0,1,0
9661,1,57,81318.66,159.9642,5623.598666,0,0,1,0,0,1,0,1,1,0
9662,0,70,11678.22,204.9797,5237.251646,0,0,1,0,1,0,1,1,0,1
9663,2,20,53324.82,207.6094,3981.346329,0,0,0,0,1,0,1,0,1,1
9664,6,82,10551.43,179.9656,5144.456729,0,0,0,0,1,0,1,1,0,0
9665,1,46,22991.24,179.9476,5667.494149,0,0,0,0,1,0,1,1,0,1
9666,1,26,27274.46,204.9496,5550.413849,1,0,1,0,1,0,1,1,1,0
9668,3,41,42913.97,79.97886,5831.541202,1,0,0,0,0,1,1,0,0,0
9669,3,48,2627.52,152.4624,4995.383757,0,0,0,0,0,0,1,1,1,0
9670,1,53,61082.05,172.4404,6519.352992,1,0,1,0,0,0,1,1,1,0
9671,1,19,56177.48,114.9976,4994.314339,0,0,1,0,0,1,1,0,0,0
9672,4,45,55302.32,172.4705,5343.09004,0,0,0,1,0,0,0,1,0,1
9673,2,80,38083.17,177.6508,4140.577207,1,0,0,0,0,1,1,0,1,1
9674,1,87,31395.62,139.9816,5640.828106,0,0,1,0,0,1,1,0,1,0
9675,0,41,30357.64,194.9992,5222.664785,1,0,0,0,0,1,0,1,0,1
9676,3,37,48050.5,127.4783,6381.433866,1,0,0,0,0,0,0,1,0,0
9677,9,30,29388.05,127.475,5851.532323,1,0,0,1,0,1,1,0,0,1
9678,6,84,43041.47,117.4392,5116.876043,0,0,1,1,0,0,1,0,1,0
9679,8,61,13511.2,222.6143,6792.669914,1,0,1,1,0,0,1,0,1,1
9680,4,72,88504.85,124.9607,5243.262555,1,0,1,1,0,0,1,1,0,0
9681,3,40,51564.85,147.4564,4977.814552,0,0,0,1,0,0,1,1,0,0
9682,3,58,56244.33,184.9939,4338.467486,1,0,0,0,0,1,1,1,0,1
9683,0,84,28810.43,184.9496,4998.863127,0,0,0,0,0,0,1,1,1,0
9684,0,54,13001.78,124.9781,5469.698389,1,0,1,0,1,0,1,0,0,0
9685,1,83,29764.16,169.9671,4245.418262,0,0,0,0,0,1,1,1,0,1
9687,3,27,102173.5,242.6281,6700.749273,1,0,0,1,1,0,1,0,1,1
9688,2,74,66489.98,182.4676,5373.367053,0,0,1,1,1,0,1,1,1,0
9689,0,20,13623.33,149.9915,5999.97193,1,0,1,0,1,0,1,0,0,0
9690,3,34,31959.42,129.9763,5441.885561,1,0,1,0,0,1,1,0,1,0
9691,0,21,26162.53,129.995,4315.294634,0,0,1,0,0,1,1,0,1,0
9692,0,47,29987.1,184.9785,5858.143246,0,0,0,1,1,0,1,0,0,1
9693,7,56,14505.6,174.991,6082.695932,0,0,1,0,0,1,1,1,1,0
9694,3,50,66341.45,137.4392,4639.229318,1,0,1,0,1,0,0,0,1,0
9695,0,79,8771.55,182.4538,3759.112446,1,0,1,0,1,0,1,1,1,0
9696,3,35,25653.34,230.1051,4024.612201,1,0,1,0,1,0,1,0,1,1
9697,0,80,98120.0,152.4555,5682.484574,1,0,1,1,0,0,0,0,0,1
9698,0,30,25846.05,179.9794,6089.653615,0,0,1,0,1,0,0,1,0,0
9699,3,36,12439.47,129.9763,4179.651284,0,0,1,0,0,1,1,0,1,0
9700,0,28,16096.75,137.4392,4103.155082,0,0,0,1,1,0,1,0,1,0
9701,2,88,45179.37,162.4713,4293.055528,1,0,1,0,1,0,1,0,1,0
9702,1,68,33362.41,162.4713,4778.807562,0,0,1,0,1,0,1,0,1,0
9703,0,34,36171.94,137.4684,5914.162068,0,0,0,1,0,1,1,1,1,0
9704,0,85,28348.26,169.9928,5691.599692,1,0,0,0,1,0,1,1,0,0
9705,2,33,26254.4,140.0013,6310.388284,0,0,0,0,0,0,1,1,0,0
9706,3,72,66188.42,232.624,6340.697833,0,0,1,0,0,0,1,1,1,1
9707,1,86,21357.71,182.4608,5475.229519,0,0,0,0,1,0,0,0,0,1
9708,4,61,32807.29,144.9607,4571.146514,0,0,0,0,1,0,1,1,0,0
9709,1,38,44188.48,127.4421,4897.15967,0,0,0,0,0,0,1,0,0,1
9710,0,74,91278.45,164.9785,6171.920728,0,0,1,0,0,0,1,0,0,1
9711,2,51,31952.26,159.965,4639.90108,1,0,0,1,1,0,1,0,0,1
9712,3,63,31486.36,117.4686,5981.786697,1,0,1,1,0,0,1,0,0,0
9713,8,50,9085.42,184.9797,6489.765211,0,0,0,0,0,0,1,1,0,1
9714,0,65,19126.13,159.983,5307.208545,0,0,1,0,1,0,0,0,0,0
9715,6,29,34372.77,277.6513,6126.605256,0,0,0,0,1,0,1,1,1,1
9716,3,86,11554.38,137.4684,6123.114677,1,0,0,1,0,1,1,1,1,0
9717,3,76,45249.35,169.9378,5453.508337,1,0,1,0,1,0,1,0,0,1
9718,0,28,9245.78,124.9643,5236.791874,0,0,0,0,1,0,1,0,0,0
9719,3,88,58724.25,149.9845,4296.188726,1,0,0,0,0,1,1,0,0,1
9720,0,79,29780.97,147.4783,5473.038426,0,0,1,0,1,0,1,1,0,0
9721,0,55,27821.92,172.4733,4183.300117,0,0,0,0,0,1,1,1,1,0
9722,4,37,52883.54,172.4441,6290.205983,0,1,0,0,1,0,1,0,1,0
9723,3,64,31713.03,169.9378,5304.081927,0,0,1,0,1,0,1,0,0,1
9724,0,52,28011.86,184.9634,4863.46622,0,0,0,0,0,0,0,1,1,0
9725,1,31,49862.25,202.6362,5838.092547,1,0,1,1,0,0,0,0,1,1
9726,1,34,63586.05,162.4538,5141.95734,0,0,1,1,0,0,1,1,1,0
9728,1,55,42515.3,159.9805,4688.358124,0,0,1,0,0,1,1,1,0,1
9729,1,61,24614.25,137.4392,6016.376448,0,0,1,0,1,0,1,0,1,0
9730,0,60,38067.68,177.6508,5838.570725,1,0,1,0,0,1,1,0,1,1
9731,3,49,57050.83,107.4806,4327.184375,0,0,1,0,0,1,1,0,1,0
9732,0,70,3439.92,137.4684,5602.940401,1,0,0,0,0,1,1,1,1,0
9733,6,22,51026.35,149.9776,6381.859686,0,0,0,0,0,1,1,1,1,0
9734,0,26,39573.48,220.1185,5978.883731,1,0,1,1,1,0,1,0,1,1
9735,1,35,6651.76,270.1604,4963.969106,1,0,1,1,0,0,1,1,1,1
9736,4,44,28155.15,172.4567,5860.250293,0,0,1,0,0,0,1,1,0,1
9737,2,77,25126.76,192.4705,5251.895843,1,0,0,1,1,0,1,1,0,1
9738,3,43,13289.12,172.5104,5556.021088,0,0,0,0,1,0,1,1,0,0
9740,1,77,46835.84,200.1323,4333.830722,0,0,0,0,0,0,1,0,1,1
9741,0,37,7669.04,159.983,5852.594859,1,0,0,1,1,0,1,0,0,0
9742,0,25,33781.57,172.4579,5453.05668,1,0,1,0,1,0,1,0,1,0
9743,1,58,22507.15,155.0084,5513.184333,0,0,0,0,0,1,1,0,1,0
9744,2,32,11593.19,114.9658,3964.304244,1,0,1,1,0,1,1,0,0,1
9745,1,85,2566.07,119.9568,5277.709711,0,0,0,1,0,0,1,0,1,0
9746,2,22,55503.23,92.5018,4249.008184,0,0,1,0,0,1,0,0,0,0
9747,3,71,17170.93,182.4653,5294.992478,1,0,1,0,1,0,1,1,0,1
9748,2,23,21294.1,245.1457,5558.647659,0,0,0,0,1,0,0,0,1,1
9749,3,62,16570.26,182.4833,6058.624431,0,0,0,0,1,0,1,1,0,0
9750,0,84,25520.76,147.4893,6001.860392,1,0,0,0,0,1,1,1,0,0
9752,7,81,39539.32,172.4579,5454.636911,1,0,1,0,1,0,1,0,1,0
9753,6,26,24924.4,275.1198,6012.531259,0,0,0,0,1,0,1,1,1,1
9754,1,63,13223.66,149.9621,4511.138449,1,0,0,0,1,0,1,0,1,0
9755,1,66,34425.39,162.4676,6124.759369,0,0,0,0,0,0,1,1,1,0
9756,0,64,83912.29,197.4876,5406.560212,1,0,1,1,1,0,1,0,0,1
9757,1,65,42400.24,137.4392,4357.294542,1,0,0,0,1,0,1,0,1,0
9758,6,21,6081.68,265.1283,6714.393196,1,0,1,1,1,0,1,1,1,1
9760,1,66,5134.89,169.9378,5772.068776,0,0,0,1,1,0,1,0,0,1
9761,0,61,14192.54,164.9647,5760.325515,1,0,1,0,0,0,0,0,0,1
9762,0,37,53298.45,172.4705,6536.992768,0,0,0,1,0,0,1,1,0,1
9763,3,67,40287.93,117.4686,6460.957622,0,0,1,0,0,0,0,0,0,0
9764,1,60,58246.13,172.4624,4849.091945,0,0,0,0,1,0,1,1,1,0
9765,1,71,13467.6,137.4836,4399.170365,1,0,0,1,0,0,1,1,0,0
9766,2,61,47134.23,155.0084,6115.01855,0,0,1,1,0,1,1,0,1,0
9767,2,65,9539.0,204.9797,4363.777277,1,0,0,0,1,0,1,1,0,1
9768,1,66,52074.5,182.4608,4468.541647,0,0,0,1,1,0,1,0,0,1
9769,6,64,17983.82,245.1283,6954.344959,1,0,1,0,0,0,1,1,1,1
9770,0,83,14368.79,275.1198,5890.997983,1,0,0,1,1,0,1,1,1,1
9771,2,51,13538.2,172.4885,6368.533526,0,0,1,0,0,0,1,1,0,0
9772,3,49,45636.98,140.0049,5715.040053,0,0,1,0,1,0,1,0,0,0
9773,1,54,40958.69,162.5005,3988.109354,0,0,0,0,0,1,1,1,1,0
9774,0,44,17324.98,172.4404,5743.829083,0,0,1,0,0,0,1,1,1,0
9775,2,46,14328.73,162.4689,4164.432685,1,0,0,0,1,0,0,0,0,1
9776,0,51,9568.37,149.9483,6090.325352,0,0,0,0,1,0,0,0,1,0
9777,4,30,43778.88,182.4653,5284.148453,1,0,0,0,1,0,0,1,0,1
9778,1,61,60493.62,182.497,5451.620478,0,0,0,0,1,0,1,1,0,0
9779,3,72,54152.37,139.9512,4779.865673,1,0,1,1,0,0,1,0,0,1
9780,1,32,10121.38,162.4713,4232.407012,1,0,1,0,1,0,1,0,1,0
9781,3,81,30780.17,242.6573,5994.368564,0,0,0,1,0,1,1,1,1,1
9782,2,87,13475.85,220.1615,6077.760962,1,0,0,1,0,1,1,1,1,1
9783,0,68,30243.0,159.9349,5913.927772,1,0,1,1,1,0,1,0,1,0
9784,0,27,31930.06,179.9476,5056.967909,1,0,1,0,1,0,1,1,0,1
9785,4,55,14519.05,137.4836,5681.82435,1,0,1,1,0,0,1,1,0,0
9786,3,21,68679.87,172.4848,5860.239584,0,0,1,0,0,1,1,1,0,1
9787,2,39,19910.19,147.4738,6108.901598,0,0,0,0,1,0,1,0,0,0
9788,1,73,55444.24,137.4978,5186.710991,0,0,1,0,0,1,1,1,0,0
9789,2,19,37004.19,104.9629,6039.270111,0,0,1,0,0,1,1,0,1,0
9790,1,36,10530.09,152.4441,5010.806069,0,0,1,0,0,0,1,0,1,0
9791,10,31,23693.22,242.6281,6900.075325,1,0,1,0,1,0,1,0,1,1
9792,1,58,54388.32,184.967,6176.901388,1,0,0,0,1,0,1,0,1,0
9793,0,25,14688.94,139.965,6398.080421,0,0,1,0,0,0,1,0,0,1
9794,3,44,25399.52,114.9728,5283.978779,0,0,0,0,1,0,1,0,0,0
9795,3,31,40952.09,172.4404,6714.776908,0,0,0,1,0,0,1,1,1,0
9796,0,46,12929.43,172.4555,4193.703815,1,0,0,0,1,0,0,0,0,1
9797,1,81,12944.18,147.4738,4725.259403,0,0,1,0,1,0,0,0,0,0
9798,0,22,38224.65,182.4538,4082.913084,0,0,1,0,1,0,1,1,1,0
9799,4,62,9802.53,174.9755,5909.336061,1,0,0,0,1,0,1,0,1,0
9800,4,71,50072.5,152.4742,5253.832164,1,0,1,0,0,0,1,0,0,1
9801,1,70,17043.47,134.9801,5915.025109,0,0,1,0,0,1,1,1,0,0
9802,0,51,33035.79,232.6378,5234.1788,1,0,1,0,0,0,1,1,1,1
9803,0,24,41699.57,124.9607,4741.134235,1,0,1,0,0,0,1,1,0,0
9804,1,32,18125.43,152.4579,6120.360369,1,0,1,0,0,0,0,0,1,0
9805,7,83,11084.4,182.4676,5924.59411,1,0,0,0,1,0,0,1,1,0
9806,0,45,13219.0,207.6094,5773.173421,1,0,0,0,1,0,1,0,1,1
9807,0,37,23150.47,182.4653,5797.697073,1,0,1,1,1,0,0,1,0,1
9808,2,37,73397.27,144.9607,6032.772687,1,0,0,0,1,0,1,1,0,0
9809,0,84,7415.62,124.9781,5236.118143,0,0,0,0,1,0,1,0,0,0
9810,0,58,26765.68,184.9634,5867.267664,0,0,1,0,0,0,1,1,1,0
9811,0,58,32708.23,182.4538,4762.326261,1,0,0,0,1,0,1,1,1,0
9812,0,85,31867.08,142.4689,5588.332956,0,0,1,0,0,0,1,0,0,1
9813,2,66,42972.71,129.9915,5622.709975,1,0,0,1,0,0,1,0,0,0
9814,8,80,4937.73,129.9778,4126.350754,1,0,1,1,0,0,1,0,0,0
9815,0,26,10096.82,162.4818,5156.018701,0,0,1,0,0,1,1,1,1,0
9816,0,74,37471.73,132.4798,5674.251752,1,0,0,1,0,0,1,0,1,0
9817,4,82,13033.38,129.9483,5472.480679,0,0,1,0,0,0,1,0,1,0
9818,3,50,91572.91,129.9621,5500.52688,0,0,1,0,0,0,1,0,1,0
9819,4,34,19593.73,79.97886,5276.417702,1,0,1,0,0,1,0,0,0,0
9820,2,58,45261.26,129.9598,6592.588984,1,0,1,0,0,0,1,0,0,1
9821,0,36,46437.64,159.9512,5447.157334,1,0,0,0,1,0,1,0,0,1
9822,0,89,28966.67,207.6094,4954.029731,0,0,0,0,1,0,1,0,1,1
9823,8,33,32011.22,174.991,5202.411958,1,0,1,0,0,1,1,1,1,0
9824,0,48,38385.14,172.4404,6399.941128,0,0,1,0,0,0,1,1,1,0
9825,7,71,32765.97,240.1149,4979.183398,1,0,1,0,1,0,1,1,1,1
9826,2,66,30331.59,129.9598,4815.694058,0,0,0,0,0,0,1,0,0,1
9827,0,67,38941.53,137.4686,4610.508173,0,0,0,0,1,0,0,0,0,0
9828,0,33,19805.69,127.4421,5631.449762,0,0,1,0,0,0,0,0,0,1
9829,1,77,65565.99,159.9794,4486.582949,0,1,1,1,0,0,0,1,0,0
9830,1,38,29203.34,204.9634,5359.342819,1,0,0,0,1,0,1,1,1,0
9831,1,69,27714.04,132.4798,6173.823033,0,0,0,0,0,0,1,0,1,0
9832,0,60,20721.26,119.9568,6076.32804,0,0,1,0,0,0,1,0,1,0
9833,2,53,20602.34,124.9781,5140.00849,1,0,0,0,1,0,1,0,0,0
9834,1,75,19408.35,149.9915,5287.642545,0,0,1,0,1,0,1,0,0,0
9835,7,26,17492.86,242.6326,5610.807336,0,0,1,0,1,0,1,1,1,1
9836,3,80,69312.38,107.4806,4751.67301,0,0,0,1,0,1,1,0,1,0
9837,4,35,1772.89,174.9768,4839.828588,1,0,1,0,0,0,1,1,1,0
9838,0,79,9278.76,134.9509,5061.53662,0,0,1,0,1,0,1,0,0,0
9839,2,43,41512.21,207.4673,6193.937954,1,0,1,1,1,0,1,1,1,0
9840,2,65,46602.46,175.0211,5819.074546,1,0,1,0,0,1,1,1,0,1
9841,1,58,30882.87,114.9976,5726.103148,0,0,0,0,0,1,1,0,0,0
9842,3,31,15481.94,117.4392,5794.294165,1,0,0,0,0,0,1,0,1,0
9843,4,49,56408.34,152.4579,4731.734078,1,0,1,0,0,0,0,0,1,0
9844,7,33,52263.69,184.9647,5272.029955,1,0,0,0,1,0,1,0,0,1
9845,1,84,74145.44,220.1478,5952.694963,1,0,0,0,0,1,1,1,1,1
9846,1,48,4282.41,139.9349,4000.266344,0,0,0,0,0,0,1,0,1,0
9847,2,64,55774.98,172.5034,4503.247213,1,0,1,0,0,1,1,1,0,1
9848,1,29,35520.25,127.4783,6076.740541,0,0,0,1,0,0,1,1,0,0
9849,4,28,16984.19,139.983,5531.532115,0,0,1,0,0,0,1,0,0,0
9851,1,65,23510.78,232.652,4479.98883,1,0,1,0,0,1,1,1,1,1
9852,0,31,33331.31,142.5007,5597.924969,1,0,0,0,0,0,1,0,0,0
9853,2,34,35456.28,194.9525,6573.135286,0,1,0,1,0,0,1,1,0,1
9854,0,86,22080.88,149.9915,5278.695296,1,0,0,0,1,0,1,0,0,0
9855,3,70,23705.78,162.4653,6295.500079,0,0,1,0,0,0,1,1,0,1
9856,3,40,81847.44,174.9919,5600.00441,0,0,1,1,1,0,1,0,0,1
9857,0,49,11008.1,104.9643,5815.534427,1,0,0,1,0,0,1,0,0,0
9858,1,31,26912.8,129.9621,6594.450698,0,0,0,1,0,0,1,0,1,0
9859,3,53,17681.56,139.9512,5447.605945,1,0,1,1,0,0,1,0,0,1
