,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_Fiber Optic,InternetService_None,Tablet_Yes,Phone_Yes,TechSupport_Yes
7850,4,86,74086.17,9.092182,1,47.65766,252.624,0,0,0,1,0,0,1,1
7851,0,67,27898.0,9.538151,0,66.01153,222.6281,0,0,1,0,0,1,1,0
7852,0,37,6556.37,13.39001,1,64.62103,227.4754,0,0,0,1,0,0,1,1
7853,1,62,76812.26,10.46668,2,65.64436,105.011,0,0,0,0,1,0,1,1
7854,0,58,8091.47,12.96581,1,61.91633,94.97283,0,0,0,0,0,1,1,0
7855,2,43,42589.53,5.287479,0,58.97078,197.6288,1,0,0,0,1,1,1,0
7856,2,69,6137.14,13.42559,0,65.45503,112.4844,0,0,0,0,1,1,1,0
7857,2,89,40648.31,6.181571,0,66.36071,187.5139,0,0,0,0,1,1,1,1
7858,1,57,27832.81,10.41254,1,69.91714,222.6609,0,0,0,0,1,1,1,1
7859,3,29,28282.29,7.430044,1,49.86477,242.6143,0,0,0,1,0,0,1,1
7860,0,34,39933.37,12.19054,0,41.3275,287.6427,0,0,1,1,0,0,1,1
7861,3,78,12246.0,7.698265,0,56.5003,222.6281,1,0,1,0,0,0,1,0
7862,3,21,43915.04,11.12242,0,57.55841,179.9476,0,0,0,1,0,0,1,0
7863,1,69,24650.65,5.923378,1,65.26459,222.6143,0,0,0,0,0,0,1,1
7864,1,84,52506.62,8.832628,0,68.01321,190.1599,0,0,0,0,1,1,1,1
7865,4,22,73611.46,11.02579,0,69.05044,104.9629,0,0,1,0,1,0,1,0
7866,5,77,41756.12,9.018827,0,68.90605,257.6513,0,0,0,0,0,0,1,0
7867,1,73,6034.69,10.80599,0,70.33871,124.9643,0,0,1,1,0,0,1,1
7868,1,79,6249.7,14.89202,1,59.27052,245.1283,0,0,0,0,0,1,1,0
7869,3,37,61425.51,12.33669,0,36.88134,232.6378,0,0,1,0,0,0,1,0
7870,1,81,28379.08,12.93227,0,58.42671,182.4653,0,0,0,1,0,1,0,0
7871,3,44,31722.2,11.29355,1,70.11539,92.45514,1,0,0,0,0,0,0,0
7872,0,86,6757.33,8.179568,0,50.97055,174.9744,0,0,0,0,0,0,1,1
7873,8,87,22635.96,16.00915,0,70.54541,149.9378,0,0,0,0,0,0,1,0
7874,0,24,4035.91,12.39438,0,62.91776,139.9568,0,0,0,1,0,1,1,0
7875,1,31,25263.19,10.9286,2,55.10455,262.6106,1,0,0,1,0,0,1,0
7876,1,83,12860.97,9.250737,0,70.39347,220.1478,1,0,0,0,1,1,1,1
7877,0,49,18911.43,13.97172,1,45.10633,222.6143,1,0,1,0,0,0,1,1
7878,2,78,48688.3,13.19477,1,62.23238,172.4579,0,0,0,1,0,0,1,0
7879,1,59,80149.29,12.49404,0,56.98279,257.6549,0,0,0,1,0,1,1,1
7880,0,43,99932.29,8.162638,0,56.84758,117.4858,1,0,0,0,1,1,1,0
7881,2,22,28516.89,6.657538,0,49.59993,169.9447,0,0,0,1,0,1,1,0
7883,0,35,25405.05,8.915517,1,57.89585,182.447,1,0,0,1,0,0,1,1
7884,0,51,40225.9,9.984674,0,63.58391,130.0064,1,0,0,0,1,1,0,0
7885,0,86,55580.57,10.55807,0,51.08011,124.9781,0,0,0,1,0,1,1,0
7886,3,46,13801.14,10.51378,0,53.79471,142.5007,0,0,0,0,0,1,1,1
7887,0,51,61269.37,6.938827,0,53.06052,242.6435,0,0,0,0,1,1,1,1
7888,3,76,62939.99,8.593968,0,62.96952,179.9476,1,0,1,1,0,1,1,0
7889,0,41,28238.85,6.940518,1,62.55541,147.4564,1,0,0,0,0,0,1,0
7890,3,80,31450.16,8.52111,1,68.31311,262.6106,0,0,0,1,0,0,1,0
7892,4,66,16210.46,12.88184,0,59.39367,174.9919,1,0,0,1,0,0,1,1
7893,1,66,35965.27,7.156605,0,63.98562,160.0013,0,0,0,1,0,0,1,0
7894,0,41,9789.41,12.18386,0,55.58159,124.9643,1,0,0,1,0,0,1,1
7895,3,51,76095.68,17.86153,0,52.21545,147.4893,0,0,1,0,1,0,1,1
7896,1,32,90706.26,7.324302,1,53.61209,117.4392,1,0,0,0,0,1,1,0
7897,3,27,29228.14,15.53974,0,50.54849,147.4783,0,0,0,1,0,1,1,0
7898,3,46,43736.4,14.40171,0,62.33818,190.127,1,0,0,0,0,0,1,0
7899,1,45,7071.85,11.68162,0,67.2599,117.4392,1,0,1,0,0,0,1,0
7900,3,28,72549.36,11.42361,0,54.396,229.9931,1,0,0,1,0,0,1,1
7901,1,89,54872.48,11.73944,0,54.53013,152.4907,0,0,0,0,1,1,1,1
7902,0,57,65558.44,7.550212,0,40.32467,182.4676,0,0,0,1,0,0,1,0
7903,0,52,19533.16,11.2113,1,67.58811,222.65,0,0,0,1,0,0,1,0
7904,0,66,52985.04,7.899627,0,52.0997,159.9656,1,0,0,0,0,0,1,1
7905,1,51,36262.17,11.10249,0,70.02925,230.1051,1,0,0,1,0,0,1,0
7906,2,20,29599.71,10.64008,2,62.2937,242.6281,0,0,0,1,0,0,1,0
7907,2,65,28276.68,3.641921,0,69.97639,204.9634,0,0,0,1,0,1,1,0
7908,2,83,16263.98,3.814618,1,56.09767,129.9621,1,0,1,0,0,1,1,0
7909,5,73,41055.8,17.91239,2,48.92659,174.9882,0,0,0,0,0,0,1,0
7911,0,67,43750.86,9.685299,1,52.36016,152.466,0,0,1,1,0,0,1,1
7912,8,42,14578.27,13.07965,0,47.24188,242.6143,0,0,0,1,0,0,1,1
7913,4,51,44318.03,10.71884,0,49.88118,124.9935,1,0,0,0,1,0,1,1
7914,2,32,38806.49,7.708065,1,51.39351,162.5007,1,0,0,1,0,0,1,1
7915,3,81,16134.75,9.704036,1,64.33331,159.9942,1,0,0,0,1,0,1,0
7916,2,89,24417.9,10.58549,0,58.06953,182.4608,0,0,0,1,0,0,1,0
7917,4,77,21887.88,7.792609,0,55.29166,149.9378,1,0,0,0,0,0,1,0
7918,2,79,15231.77,10.83194,1,68.82747,182.4538,1,0,0,1,0,0,1,1
7919,0,59,44808.02,14.03414,0,68.26584,179.9656,0,0,0,1,0,0,1,1
7920,1,81,89310.12,6.188606,1,58.42342,134.9509,0,0,0,1,0,0,1,0
7921,0,28,34629.11,12.56263,0,50.84495,147.4738,1,0,0,1,0,0,1,0
7922,3,30,18998.58,12.63827,0,63.87305,159.9512,1,0,0,1,0,0,1,1
7923,5,62,12154.87,11.51328,0,43.18866,184.9634,1,0,0,0,0,0,1,0
7924,1,43,34164.73,15.53819,0,64.2522,159.9642,1,0,1,0,1,0,1,0
7925,1,56,11397.14,7.839258,0,48.79391,139.965,0,0,0,0,0,0,1,0
7926,1,29,63363.51,9.781182,1,51.54883,139.9349,0,0,0,0,0,0,1,0
7927,1,52,64756.4,10.377,0,70.24032,144.9607,0,0,0,1,0,1,1,0
7928,0,30,17666.42,14.54649,0,66.8616,159.9794,1,0,0,0,0,0,1,0
7929,1,47,12116.02,12.60035,0,43.2029,139.9349,1,0,1,0,0,0,1,0
7930,1,72,17974.85,8.951771,0,48.36469,129.9598,0,0,0,0,0,1,1,0
7931,0,80,32843.32,11.46459,1,46.39161,147.4893,1,0,0,0,1,0,1,1
7932,1,70,27246.52,8.203522,1,65.51344,207.4811,0,0,0,1,0,0,1,0
7933,2,70,50998.03,10.65361,0,70.74092,162.4827,1,0,0,1,0,1,1,0
7934,9,18,44682.25,11.90936,0,51.04299,257.6549,1,0,0,1,0,0,1,1
7935,0,24,47522.52,6.506202,1,69.78016,190.127,0,0,0,0,0,0,1,0
7936,1,80,35866.89,11.24126,1,59.99904,255.1198,0,0,0,0,0,0,1,1
7937,4,62,23498.57,5.625894,1,58.50038,194.9882,0,0,0,1,0,0,1,0
7938,0,27,42924.08,13.62004,0,65.84668,124.9607,0,0,0,0,0,1,1,0
7939,1,79,12434.17,8.820682,0,47.40865,210.1563,1,0,0,0,1,0,1,0
7940,3,68,5512.35,8.677024,1,64.91404,107.4958,0,0,0,0,0,0,1,0
7941,0,28,4241.63,10.55534,0,69.27282,210.1051,0,0,0,0,0,0,1,0
7942,1,37,11320.55,9.650912,2,62.20392,174.9768,0,0,0,0,0,0,1,1
7943,0,20,8985.14,14.48734,2,63.07037,235.1372,0,0,0,0,0,0,1,1
7944,3,85,39270.14,8.28654,0,41.54053,179.9794,1,0,0,1,0,0,1,0
7945,0,72,6527.16,9.501931,0,55.27064,144.9607,1,0,0,1,0,0,1,0
7946,3,59,22445.76,6.958282,0,48.00544,162.4653,1,0,0,0,0,1,1,0
7948,0,68,43854.96,12.84373,2,70.14056,222.6326,0,1,0,0,0,1,1,0
7949,0,60,33554.51,10.92276,0,68.53399,194.9744,1,0,0,1,0,0,1,1
7950,0,86,34511.01,13.28437,2,67.8068,257.6513,1,0,1,0,0,0,1,0
7951,2,81,46320.17,13.4615,0,69.18745,149.989,1,0,0,0,1,0,1,0
7952,0,67,39372.66,8.519894,0,70.40235,200.1185,0,0,0,0,0,0,1,1
7953,10,36,15625.8,4.923851,1,58.17786,159.9942,1,0,0,0,1,1,1,0
7954,0,53,73918.19,19.10781,1,55.78075,79.97886,1,0,1,0,1,0,1,0
7955,0,77,57201.64,9.245218,0,68.9214,179.9476,0,0,0,1,0,0,1,0
7956,3,62,32213.28,9.770236,2,70.33868,255.1336,0,0,0,0,0,1,1,0
7957,2,76,28039.99,8.029455,0,70.27195,217.484,0,0,0,1,0,0,1,0
7958,2,85,64849.52,6.613346,1,55.57772,137.4616,0,0,0,0,1,0,1,0
7959,10,31,6814.71,10.28906,0,62.77522,209.9931,0,0,0,0,0,0,1,1
7960,1,25,12097.74,13.72727,0,48.98259,157.4836,1,0,0,1,0,0,1,0
7961,1,76,21066.44,12.31061,1,45.75966,200.1323,0,0,0,0,0,1,1,0
7962,0,76,23274.77,7.933279,1,55.16171,159.9875,0,0,1,1,0,0,1,1
7963,0,70,25666.63,7.008718,0,67.70405,187.6094,0,0,0,0,0,0,1,0
7965,4,61,23595.65,8.520883,0,63.78532,152.4555,1,0,0,0,0,1,1,0
7966,7,89,14731.91,9.918598,0,39.52545,124.9607,0,0,0,0,0,0,1,0
7967,8,83,30885.95,7.30183,1,63.83787,164.9785,1,0,0,0,0,0,1,0
7968,2,62,47333.98,8.772844,0,71.12765,164.9647,1,0,1,0,0,1,1,1
7969,2,43,20496.34,7.476446,1,54.23761,139.9678,1,0,1,0,1,0,1,1
7970,1,57,51151.76,15.23668,1,61.08796,174.9699,0,0,0,0,0,0,1,1
7971,1,62,33446.77,11.10738,0,69.63521,172.5104,0,0,1,1,0,1,1,1
7972,4,68,17235.3,6.936363,1,51.35655,230.1051,0,0,0,1,0,0,1,0
7973,1,40,48168.63,6.238718,0,62.71297,149.9447,0,0,0,0,0,0,1,0
7974,4,55,56225.75,10.09073,0,65.40394,132.5127,1,0,0,0,1,0,1,1
7975,0,59,63841.07,11.5167,1,46.68593,192.4404,1,0,0,1,0,0,1,0
7976,2,60,45913.33,9.218559,0,67.5017,275.1336,0,0,1,1,0,1,1,0
7977,4,35,25010.43,10.0174,0,58.69071,104.9923,1,0,0,0,1,1,1,0
7978,3,68,35053.31,10.9825,0,67.71293,142.5156,1,0,0,0,1,1,1,1
7979,1,60,69158.18,9.883574,1,60.96912,125.0073,1,0,0,0,1,1,1,0
7980,3,27,16276.54,14.7633,0,59.9904,229.9931,0,0,0,1,0,0,1,1
7981,0,33,43895.22,6.471674,0,64.94053,222.6609,1,0,0,0,1,0,1,1
7982,0,75,31570.14,8.553943,0,51.38074,107.482,0,0,0,0,0,0,1,1
7983,3,37,58783.8,9.059994,1,60.12954,119.9568,1,0,0,0,0,1,1,0
7984,1,56,42369.14,12.68768,1,52.95931,162.4827,0,0,0,1,0,0,1,0
7985,1,68,18386.57,9.698516,0,70.28492,217.484,0,0,0,1,0,0,0,0
7986,4,30,28791.24,13.67308,0,46.076,92.5018,0,0,0,0,1,0,1,0
7987,1,83,63881.41,10.8116,0,70.45268,117.4686,0,0,0,0,0,0,1,0
7988,3,64,52153.53,9.89943,0,62.86179,204.961,1,0,0,1,0,1,1,0
7989,0,89,33067.37,9.674462,0,68.3486,172.4579,0,0,0,1,0,1,1,0
7990,3,84,15763.55,10.13542,0,68.04513,134.9509,0,0,0,1,0,1,1,0
7991,5,80,47832.37,7.75187,0,51.19372,94.97283,0,0,0,0,0,1,1,0
7992,2,69,43374.14,12.98864,0,63.20163,162.4608,0,1,0,0,0,0,1,0
7993,1,42,90756.87,8.306153,0,65.50762,242.6281,0,0,0,1,0,0,1,0
7994,2,70,7172.86,8.239022,1,71.805,172.4885,1,0,1,0,0,0,1,1
7995,2,29,98425.53,5.646236,0,63.83868,137.4684,0,1,0,0,1,0,1,0
7996,3,43,72214.56,8.595905,0,71.97382,142.4526,1,0,0,0,0,0,1,0
7997,0,78,26077.57,8.413018,1,51.68157,119.9568,0,0,0,0,0,0,1,0
7998,4,49,25371.48,5.448899,1,68.67656,212.6228,1,0,0,0,0,0,1,0
8000,0,76,22875.95,7.134899,0,66.21743,245.132,1,0,0,1,0,1,0,1
8001,3,53,37808.3,15.06607,0,66.29727,149.9778,1,0,0,1,0,0,1,1
8002,1,54,42630.35,13.4777,1,51.67996,162.497,0,0,0,0,0,0,1,0
8003,1,79,22192.77,9.432528,0,70.11749,139.983,0,0,0,0,0,0,1,1
8004,3,41,21874.98,12.92389,0,63.25715,209.9931,1,0,0,0,0,0,1,1
8005,6,57,14636.41,6.917469,0,55.36779,127.4601,0,0,0,0,0,0,1,1
8006,0,21,63870.16,12.94624,0,70.42914,207.4811,0,0,0,1,0,0,1,0
8007,0,41,67694.49,7.746416,0,61.35472,169.9447,1,0,0,1,0,1,1,0
8008,4,84,64140.04,13.64852,0,67.08536,182.4608,0,0,1,1,0,0,1,0
8009,0,72,65966.95,10.11368,0,47.59384,137.4686,0,0,0,1,0,1,1,0
8010,1,76,9880.38,11.38673,1,64.77844,252.6378,0,0,0,1,0,0,1,0
8011,1,25,37513.71,8.746045,0,69.22361,127.4421,0,0,1,0,0,0,1,0
8012,0,80,44608.56,17.03441,0,65.97991,200.1652,1,0,1,0,1,1,1,1
8013,0,65,61583.24,11.62325,0,68.78508,139.9349,0,0,1,0,0,0,1,0
8014,4,23,66612.08,6.216534,0,46.38121,107.4806,0,0,1,0,1,0,1,0
8015,5,19,11609.18,14.22906,0,40.80483,162.4653,1,0,0,0,0,0,1,0
8016,2,42,37588.44,7.809647,0,50.98888,212.6228,0,0,1,0,0,0,1,0
8017,0,74,72753.32,6.436341,2,66.19976,229.9931,1,0,0,1,0,0,1,1
8019,4,32,12226.89,10.47687,1,38.64796,187.4847,0,0,0,1,0,0,1,1
8020,0,48,83831.61,6.082661,0,58.3401,172.4624,1,0,0,1,0,0,1,0
8021,2,73,49768.03,16.93215,2,51.74095,232.624,0,0,0,0,0,1,0,1
8022,1,24,56969.75,7.382948,0,51.91699,187.4847,0,0,0,1,0,0,1,1
8023,5,78,49914.94,6.40204,1,52.66362,119.9897,0,0,0,0,1,1,1,1
8024,1,33,35214.65,9.584041,1,65.09341,225.1457,1,0,0,0,0,0,1,0
8025,0,55,70752.94,7.915988,1,60.19463,152.4555,1,0,0,0,0,0,0,0
8026,4,51,33733.53,11.90247,0,66.98322,172.5104,1,0,0,1,0,0,1,1
8027,7,82,28028.85,6.593316,0,54.51932,179.9476,1,0,0,1,0,0,1,0
8028,3,76,83600.69,13.19842,0,57.67058,182.4653,0,0,0,1,0,0,0,0
8029,0,20,19345.8,8.549581,0,67.86253,220.1323,0,0,0,1,0,1,1,0
8030,4,40,54364.66,6.134364,2,63.90801,162.4689,0,0,0,1,0,0,1,1
8031,2,30,8930.13,12.89589,0,69.59294,190.127,1,0,0,0,0,1,1,0
8032,10,69,83444.23,9.495849,0,48.04631,245.1457,0,0,0,1,0,0,1,0
8033,0,75,29611.97,12.17266,1,58.17852,255.1336,1,0,0,0,0,1,0,0
8034,2,29,41443.63,7.805258,0,54.06378,235.1884,0,0,0,0,1,0,1,1
8035,0,43,59563.85,8.739705,2,58.08347,232.624,0,0,0,0,0,1,1,1
8036,4,84,33883.79,11.80989,0,67.44709,194.9525,0,0,0,0,0,1,1,1
8037,1,54,60703.43,10.7128,0,51.47333,164.9853,0,0,0,0,0,0,1,0
8038,3,82,43826.83,6.627375,2,69.22859,225.132,1,0,0,0,0,0,1,1
8039,4,49,10937.24,14.00904,1,60.15609,149.9598,1,0,0,1,0,1,1,0
8040,1,38,11991.16,16.12716,0,60.49719,222.6362,0,0,0,1,0,1,1,1
8041,1,66,101307.0,11.15453,0,67.86978,154.9618,1,0,0,0,0,0,1,1
8042,3,26,14808.26,6.249562,0,53.62757,267.6647,0,0,1,1,0,0,0,1
8043,1,40,44406.69,5.227959,0,68.36641,92.48802,0,0,1,0,1,1,1,1
8044,0,20,36004.39,3.644552,0,66.57411,119.9897,1,0,0,0,1,0,1,1
8045,1,20,6733.76,11.86573,1,65.9999,112.4844,0,0,0,0,1,1,1,0
8046,4,39,11391.52,8.7275,0,62.08636,210.1051,1,0,0,0,0,0,1,0
8048,4,47,16834.95,7.739197,1,66.49538,179.9794,1,0,0,1,0,0,1,0
8049,2,42,33146.51,8.646262,0,56.53633,114.9838,0,0,0,0,1,0,1,1
8050,4,37,32947.81,9.467795,0,45.69588,159.9642,0,0,0,0,1,0,1,0
8051,2,74,18809.09,5.659416,0,67.56344,255.1198,0,0,1,0,0,1,1,1
8052,2,89,46337.92,8.97713,0,65.84526,167.4847,0,0,0,0,0,0,1,1
8053,3,50,66604.21,13.27635,0,68.90677,184.9963,1,0,0,0,1,0,1,1
8054,3,42,15872.42,9.143699,0,66.78392,194.9581,0,0,0,1,0,1,1,0
8055,0,35,65755.81,6.124127,3,66.78484,114.9509,0,0,0,0,0,0,1,0
8056,2,55,50217.94,10.5792,0,67.50379,157.4698,1,0,0,1,0,0,1,1
8057,1,25,15611.4,8.117138,0,60.58684,127.4586,1,0,0,0,1,1,1,0
8058,0,75,75249.62,12.65954,1,44.79567,107.4958,0,0,0,0,0,0,1,0
8059,3,80,20901.9,5.189933,0,66.1916,149.9483,0,0,0,1,0,0,1,1
8060,6,79,24023.55,8.588839,1,62.4919,139.965,0,0,1,0,0,0,1,0
8061,2,46,19367.71,6.949099,1,58.52641,129.9483,0,0,0,0,0,0,1,1
8062,3,36,59084.69,8.635838,0,57.7475,179.9476,0,0,0,1,0,0,0,0
8063,2,25,47909.98,16.92155,3,58.94262,127.4601,1,0,1,0,0,0,1,1
8064,2,61,41983.7,10.085,0,64.51973,275.1336,0,0,0,1,0,0,1,0
8065,0,26,22514.47,8.590631,0,40.82315,197.6288,1,0,0,0,1,0,1,0
8066,0,63,20189.82,8.383716,0,52.15024,200.1465,1,0,0,0,1,0,1,0
8067,0,39,94246.4,14.46154,1,60.49154,190.127,0,0,0,0,0,0,1,0
8068,0,22,16648.35,11.51699,0,67.98943,240.1149,1,0,0,1,0,1,1,0
8069,0,60,24024.91,11.84544,1,53.32394,114.9509,0,0,0,0,0,0,1,0
8070,1,40,23375.97,12.34344,0,71.09348,129.9483,1,0,0,0,0,0,1,1
8071,9,78,16647.06,16.01387,0,60.24235,182.4676,0,0,0,1,0,1,1,0
8072,5,76,42411.01,7.06386,0,50.69374,232.624,0,0,0,0,0,0,1,1
8073,0,58,15635.34,14.6305,0,63.36271,187.6094,1,0,0,0,0,1,1,0
8075,4,40,8434.43,10.36513,0,66.64396,107.4806,0,0,0,0,1,1,1,0
8076,3,52,13933.32,10.77203,1,60.57969,159.983,0,0,0,1,0,0,1,1
8077,3,23,26214.55,11.16447,0,55.97831,182.4762,0,0,0,0,1,0,1,1
8078,1,57,48074.79,7.521116,0,70.68617,147.4783,1,0,0,1,0,0,1,0
8079,5,51,13269.12,13.57171,2,58.73351,149.9378,0,0,0,0,0,0,1,0
8080,4,38,42215.28,5.148274,1,71.51635,172.4567,0,0,0,0,0,1,1,1
8081,6,75,41305.22,11.06785,0,48.77002,169.9671,0,0,0,0,1,0,1,0
8082,7,46,22585.74,10.7048,2,68.34459,210.127,0,0,0,1,0,1,1,0
8083,2,73,36841.04,12.74847,0,61.27787,232.6228,1,0,1,1,0,0,1,0
8084,0,26,20522.76,8.185725,0,65.63224,164.967,0,1,0,0,0,0,1,1
8085,2,69,28900.26,10.17943,1,63.08151,112.4551,0,0,0,1,0,0,1,0
8086,6,51,30820.29,18.19674,0,42.01957,152.4798,0,0,1,1,0,1,0,0
8087,3,75,35671.63,10.93051,1,65.68687,169.9741,0,0,1,1,0,1,1,0
8088,4,50,45042.86,10.6054,0,60.14219,165.0182,1,0,0,0,1,0,1,1
8089,0,81,24225.45,10.87091,0,47.94936,179.9794,0,0,0,1,0,1,1,0
8090,0,20,11079.6,10.24287,1,68.22138,152.5022,0,0,0,0,1,0,1,0
8091,5,37,66230.63,7.477674,1,39.97152,137.4392,1,0,0,1,0,0,1,0
8092,0,19,15231.39,12.29465,1,64.87596,240.1149,1,0,0,1,0,0,1,0
8093,1,50,22476.44,15.34081,0,50.53589,172.4733,1,0,0,0,1,0,1,1
8094,0,21,25888.53,5.448102,0,60.95525,149.9741,0,0,0,0,0,1,1,0
8095,3,76,41753.09,7.838764,0,67.21909,265.1283,1,0,0,1,0,1,1,0
8096,8,54,18124.5,8.946399,0,48.87162,152.4884,1,0,0,0,1,1,1,1
8097,4,62,43293.26,11.51007,0,70.28113,127.4958,0,0,0,1,0,0,0,0
8098,4,22,8214.65,8.549542,1,47.16189,172.4624,1,0,0,1,0,1,1,0
8099,5,83,28019.03,8.312154,1,65.2185,129.9483,0,0,0,0,0,0,1,1
8100,2,51,34919.71,12.52796,0,39.70805,187.4811,1,0,1,0,0,0,1,0
8101,1,72,19056.07,8.898543,0,66.33852,204.9634,1,0,0,1,0,0,1,0
8102,3,84,16602.2,11.43794,0,58.2471,247.6647,0,0,0,0,0,0,1,1
8103,1,44,22549.82,10.97136,1,68.4249,117.4392,1,0,1,0,0,0,1,0
8104,3,40,17078.58,8.935074,0,61.16472,129.9621,0,0,0,0,0,1,1,0
8105,0,68,59261.2,9.279998,0,59.9106,159.9476,1,0,0,0,0,0,1,0
8106,0,35,3938.24,1.896422,0,55.24136,117.472,1,0,0,0,1,0,0,1
8107,0,71,13824.18,9.169502,0,67.69161,194.9882,1,0,0,1,0,0,1,0
8108,3,48,46769.27,16.42412,1,59.0652,147.4783,0,0,1,1,0,0,1,0
8109,4,89,34534.92,8.571698,0,62.58001,182.4538,0,0,0,1,0,1,1,1
8110,7,24,19228.8,14.40307,1,69.0717,162.5299,0,0,0,0,1,0,1,1
8111,6,61,37028.57,11.84676,2,68.55021,137.4616,0,0,0,0,1,1,1,0
8112,1,75,4522.89,7.256689,1,69.06918,175.1331,1,0,0,0,1,1,1,0
8113,3,84,7878.24,12.02012,0,53.89174,159.9349,1,0,0,1,0,0,1,0
8114,0,64,83910.59,11.16856,0,60.1541,124.9643,0,0,0,1,0,0,1,1
8115,1,46,20327.16,11.27511,0,53.79108,112.4551,1,0,0,1,0,0,1,0
8116,1,73,14181.4,9.847624,1,57.16367,265.1283,0,0,0,1,0,0,1,0
8117,1,69,84009.73,8.520277,0,63.71108,242.6326,0,0,0,1,0,1,1,0
8118,6,61,68395.96,13.88653,0,64.62702,162.4538,1,0,0,0,0,0,1,1
8119,1,38,33780.14,9.622541,0,50.02645,240.1149,0,0,0,1,0,0,1,0
8120,1,22,16804.27,8.484101,0,58.08952,137.4392,0,0,0,1,0,0,1,0
8121,4,85,66183.72,9.302148,1,70.67844,245.1457,1,0,0,1,0,0,1,0
8122,1,86,7564.31,9.193075,0,69.6864,149.9483,1,0,0,1,0,0,1,1
8123,1,87,27615.28,12.15309,0,70.74838,117.4835,0,0,0,0,1,1,1,0
8124,4,26,50930.19,6.947436,0,64.07652,230.1051,0,0,0,1,0,0,1,0
8125,4,32,42635.51,7.974716,1,41.6814,187.6094,0,0,0,0,0,0,1,0
8126,6,31,12734.05,7.048181,0,68.51142,204.961,0,0,0,1,0,0,1,0
8127,2,41,58162.66,14.78396,0,61.60969,187.6422,0,0,0,0,1,1,0,1
8128,1,52,28613.3,11.51231,1,55.39854,242.6143,0,0,0,1,0,1,1,1
8129,1,65,42953.62,15.44335,0,71.77654,240.1149,1,0,0,1,0,0,0,0
8130,1,24,85647.87,10.33234,0,71.88568,149.9621,0,0,0,1,0,0,1,0
8131,4,52,58120.56,10.53777,0,71.44783,172.5104,0,0,0,1,0,0,1,1
8132,6,81,24835.35,8.191163,0,67.99043,207.4811,1,0,0,1,0,0,1,0
8134,8,71,29226.84,7.627174,0,49.39534,165.0182,0,0,0,0,1,1,1,1
8135,0,30,26412.67,11.05068,0,55.63139,149.9483,0,0,0,1,0,1,1,1
8136,7,25,61257.0,10.85703,0,71.12548,159.983,1,0,0,1,0,1,1,1
8137,2,31,44622.42,8.627751,1,63.48369,152.4798,0,0,0,1,0,1,1,0
8138,1,43,65548.03,10.05475,0,65.13371,129.9483,0,0,0,0,0,0,0,1
8140,5,36,23994.35,11.73898,0,44.03142,242.6106,0,0,0,0,0,1,1,0
8141,1,39,23441.22,9.44465,0,60.77973,200.1185,0,0,0,0,0,0,1,1
8142,7,32,61649.66,11.75848,0,60.06981,152.4555,0,0,0,0,0,1,1,0
8143,4,65,11404.4,8.264893,0,65.61856,169.9447,1,0,0,1,0,1,1,0
8144,0,70,25213.39,10.63561,0,65.25094,212.6415,0,0,1,0,0,0,1,1
8145,3,40,25977.73,9.523458,0,53.19577,182.49,0,0,0,0,1,0,1,0
8146,0,27,43778.76,7.779153,1,54.55457,162.4713,0,0,0,1,0,0,1,1
8147,10,86,6550.77,12.37071,0,69.66502,92.45514,0,0,0,0,0,1,1,0
8148,4,45,51257.19,7.21347,0,43.51853,79.97886,1,0,0,0,1,1,1,0
8149,1,89,68319.38,4.399685,1,69.60418,134.9509,0,0,0,1,0,0,1,0
8150,2,75,1785.94,15.1958,0,70.66353,230.1051,0,0,0,1,0,0,0,0
8151,7,31,30153.27,11.59084,0,55.31399,242.6143,1,0,0,1,0,0,1,1
8152,0,35,15393.51,11.82966,1,59.8036,172.4555,0,0,0,1,0,1,1,0
8153,2,87,28749.22,13.88509,1,44.59709,137.4392,1,0,0,1,0,1,1,0
8154,0,86,35557.53,12.25736,0,63.30112,162.4608,0,0,0,0,0,0,1,0
8155,1,69,21963.27,5.218632,1,65.66053,202.6362,0,0,1,0,0,1,1,1
8156,1,89,22049.22,8.332089,2,69.59174,204.9496,1,0,0,1,0,1,1,1
8157,3,21,31881.36,9.900113,0,56.82842,267.6427,1,0,0,0,0,0,1,1
8159,0,65,31896.6,9.627499,1,64.82387,212.6415,1,0,1,0,0,0,1,1
8160,1,22,10588.62,10.43871,0,64.64639,257.6549,1,0,0,1,0,1,1,1
8161,0,32,6636.93,7.513758,0,57.66137,182.4608,0,0,0,1,0,0,1,0
8162,1,74,14396.37,10.78419,0,65.2908,149.9776,1,0,0,0,1,0,1,1
8163,2,73,45926.27,6.594636,1,61.06693,162.4538,0,0,0,0,0,0,1,1
8164,9,86,55361.14,7.110611,1,57.43476,210.127,1,0,0,1,0,0,1,0
8165,1,55,73186.39,7.861612,0,70.87198,127.4738,1,0,0,0,0,0,1,0
8166,0,72,51574.81,11.20429,2,70.38624,187.6094,1,0,0,0,0,0,1,0
8167,2,53,33653.85,15.68123,2,56.19179,147.4601,1,0,0,1,0,0,1,1
8168,8,51,9255.14,6.751561,0,46.12924,182.4653,0,0,0,1,0,1,1,0
8169,3,78,12430.83,10.20077,0,68.79253,162.447,0,0,0,0,0,0,1,1
8170,3,53,31757.09,10.46515,1,56.36817,182.4538,0,0,0,1,0,0,1,1
