Population,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
7,0,59,63841.07,11.5167,1,46.68593,4200.226885,0,0,1,0,1,0,0,0,1,0,1,0,0
38321,2,60,45913.33,9.218559,0,67.5017,6263.672907,0,1,0,1,0,0,1,0,1,0,1,1,0
94,4,35,25010.43,10.0174,0,58.69071,5228.370034,0,1,0,0,1,0,0,0,0,1,0,0,0
678,3,68,35053.31,10.9825,0,67.71293,5983.810886,0,0,1,0,1,0,0,0,0,1,0,1,1
243,1,60,69158.18,9.883574,1,60.96912,5228.641848,1,0,0,0,1,0,0,0,0,1,1,1,0
1089,3,27,16276.54,14.7633,0,59.9904,5569.122833,0,0,1,1,0,0,0,0,1,0,1,1,1
6328,0,33,43895.22,6.471674,0,64.94053,6060.196481,1,0,0,0,1,0,0,0,0,1,0,1,1
2860,0,75,31570.14,8.553943,0,51.38074,4616.664022,0,1,0,1,0,0,0,1,0,0,0,0,1
8778,3,37,58783.8,9.059994,1,60.12954,5789.007701,1,0,0,0,1,0,0,1,0,0,0,0,0
2942,1,56,42369.14,12.68768,1,52.95931,4666.095949,0,1,0,1,0,0,0,0,1,0,0,1,0
291,1,68,18386.57,9.698516,0,70.28492,6212.316389,1,0,0,1,0,0,0,0,1,0,1,1,0
442,4,30,28791.24,13.67308,0,46.076,4044.807347,0,0,1,1,0,0,0,0,0,1,0,1,0
15261,1,83,63881.41,10.8116,0,70.45268,6273.600277,1,0,0,1,0,0,0,1,0,0,0,0,0
26809,3,64,52153.53,9.89943,0,62.86179,5675.905105,0,0,1,0,1,0,0,0,1,0,1,0,0
29911,0,89,33067.37,9.674462,0,68.3486,5843.001421,0,0,1,1,0,0,0,0,1,0,0,1,0
4354,3,84,15763.55,10.13542,0,68.04513,5645.924053,0,1,0,1,0,0,0,0,1,0,0,0,0
22553,5,80,47832.37,7.75187,0,51.19372,4734.546819,0,1,0,1,0,0,0,1,0,0,0,0,0
4901,2,69,43374.14,12.98864,0,63.20163,5921.944651,0,0,1,0,0,1,0,1,0,0,0,1,0
1551,1,42,90756.87,8.306153,0,65.50762,6056.561962,0,1,0,1,0,0,0,0,1,0,0,1,0
316,2,70,7172.86,8.239022,1,71.805,6626.316041,1,0,0,0,1,0,1,1,0,0,1,1,1
1668,2,29,98425.53,5.646236,0,63.83868,5585.510396,0,1,0,0,0,1,0,0,0,1,1,0,0
2421,3,43,72214.56,8.595905,0,71.97382,6833.821068,1,0,0,0,1,0,0,1,0,0,0,0,0
16425,0,78,26077.57,8.413018,1,51.68157,4822.96735,1,0,0,1,0,0,0,1,0,0,0,0,0
1162,4,49,25371.48,5.448899,1,68.67656,6836.227251,1,0,0,0,1,0,0,1,0,0,0,0,0
7360,0,76,22875.95,7.134899,0,66.21743,6013.898703,1,0,0,0,1,0,0,0,1,0,0,0,1
6544,3,53,37808.3,15.06607,0,66.29727,5766.157948,1,0,0,0,1,0,0,0,1,0,0,0,1
32257,1,54,42630.35,13.4777,1,51.67996,4987.58141,0,0,1,1,0,0,0,1,0,0,1,1,0
796,1,79,22192.77,9.432528,0,70.11749,6273.515792,0,0,1,1,0,0,0,1,0,0,0,1,1
745,3,41,21874.98,12.92389,0,63.25715,6286.671937,0,1,0,0,1,0,0,1,0,0,1,1,1
1973,6,57,14636.41,6.917469,0,55.36779,5205.865095,1,0,0,1,0,0,0,1,0,0,0,0,1
1776,0,21,63870.16,12.94624,0,70.42914,6383.577895,0,1,0,1,0,0,0,0,1,0,1,1,0
61860,0,41,67694.49,7.746416,0,61.35472,5367.181608,0,1,0,0,1,0,0,0,1,0,1,0,0
13493,4,84,64140.04,13.64852,0,67.08536,5842.892958,0,1,0,1,0,0,1,0,1,0,0,1,0
25335,0,72,65966.95,10.11368,0,47.59384,3992.381842,1,0,0,1,0,0,0,0,1,0,0,0,0
11725,1,76,9880.38,11.38673,1,64.77844,5863.301733,0,1,0,1,0,0,0,0,1,0,1,1,0
8307,1,25,37513.71,8.746045,0,69.22361,6353.540649,1,0,0,1,0,0,1,1,0,0,0,0,0
365,0,80,44608.56,17.03441,0,65.97991,5897.274439,0,0,1,0,1,0,1,0,0,1,0,1,1
618,0,65,61583.24,11.62325,0,68.78508,6285.801266,1,0,0,1,0,0,1,1,0,0,0,0,0
1063,4,23,66612.08,6.216534,0,46.38121,4278.637138,1,0,0,1,0,0,1,0,0,1,0,0,0
1292,5,19,11609.18,14.22906,0,40.80483,4397.21741,1,0,0,0,1,0,0,1,0,0,1,0,0
14413,2,42,37588.44,7.809647,0,50.98888,5301.26466,0,0,1,1,0,0,1,1,0,0,0,0,0
2057,0,74,72753.32,6.436341,2,66.19976,5913.740403,0,0,1,0,1,0,0,0,1,0,1,1,1
728,4,32,12226.89,10.47687,1,38.64796,3798.942746,0,0,1,1,0,0,0,0,1,0,0,1,1
1773,0,48,83831.61,6.082661,0,58.3401,5172.422992,1,0,0,0,1,0,0,0,1,0,1,0,0
2568,2,73,49768.03,16.93215,2,51.74095,5168.330032,0,1,0,1,0,0,0,1,0,0,1,0,1
4901,1,24,56969.75,7.382948,0,51.91699,4820.053166,1,0,0,1,0,0,0,0,1,0,0,1,1
2981,5,78,49914.94,6.40204,1,52.66362,4648.186854,1,0,0,1,0,0,0,0,0,1,0,0,1
2986,1,33,35214.65,9.584041,1,65.09341,6587.881944,0,0,1,0,1,0,0,1,0,0,0,1,0
15,0,55,70752.94,7.915988,1,60.19463,5736.061108,1,0,0,0,1,0,0,1,0,0,0,0,0
61818,4,51,33733.53,11.90247,0,66.98322,5922.812261,1,0,0,0,1,0,0,0,1,0,1,1,1
3937,7,82,28028.85,6.593316,0,54.51932,4887.271461,0,0,1,0,1,0,0,0,1,0,1,0,0
375,3,76,83600.69,13.19842,0,57.67058,5034.929065,1,0,0,1,0,0,0,0,1,0,1,0,0
27728,0,20,19345.8,8.549581,0,67.86253,6196.873658,1,0,0,1,0,0,0,0,1,0,0,1,0
3133,4,40,54364.66,6.134364,2,63.90801,5627.198878,0,0,1,1,0,0,0,0,1,0,0,0,1
149,2,30,8930.13,12.89589,0,69.59294,6818.04834,0,0,1,0,1,0,0,1,0,0,0,0,0
5516,10,69,83444.23,9.495849,0,48.04631,4889.562199,0,0,1,1,0,0,0,0,1,0,0,1,0
3853,0,75,29611.97,12.17266,1,58.17852,5849.55113,0,0,1,0,1,0,0,1,0,0,1,1,0
42741,2,29,41443.63,7.805258,0,54.06378,5249.77275,1,0,0,1,0,0,0,0,0,1,1,1,1
1659,0,43,59563.85,8.739705,2,58.08347,5724.812194,0,0,1,1,0,0,0,1,0,0,1,0,1
41014,4,84,33883.79,11.80989,0,67.44709,6277.155334,1,0,0,1,0,0,0,1,0,0,1,0,1
794,1,54,60703.43,10.7128,0,51.47333,5072.473187,1,0,0,1,0,0,0,1,0,0,1,1,0
42463,3,82,43826.83,6.627375,2,69.22859,6746.802832,1,0,0,0,1,0,0,1,0,0,0,0,1
300,4,49,10937.24,14.00904,1,60.15609,5368.229398,1,0,0,0,1,0,0,0,1,0,0,0,0
16088,1,38,11991.16,16.12716,0,60.49719,5559.5235,0,0,1,1,0,0,0,0,1,0,0,0,1
46647,1,66,101307.0,11.15453,0,67.86978,6364.89034,0,0,1,0,1,0,0,1,0,0,0,0,1
5547,3,26,14808.26,6.249562,0,53.62757,5254.650966,0,0,1,1,0,0,1,0,1,0,1,1,1
7436,1,40,44406.69,5.227959,0,68.36641,5665.272905,0,0,1,1,0,0,1,0,0,1,0,0,1
2050,0,20,36004.39,3.644552,0,66.57411,5871.273948,0,1,0,0,1,0,0,0,0,1,0,0,1
157,1,20,6733.76,11.86573,1,65.9999,5604.566058,0,1,0,1,0,0,0,0,0,1,1,0,0
24089,4,39,11391.52,8.7275,0,62.08636,6253.824131,0,0,1,0,1,0,0,1,0,0,0,0,0
2674,4,47,16834.95,7.739197,1,66.49538,5910.417848,0,0,1,0,1,0,0,0,1,0,1,1,0
48382,2,42,33146.51,8.646262,0,56.53633,4814.158709,0,1,0,1,0,0,0,0,0,1,0,0,1
2238,4,37,32947.81,9.467795,0,45.69588,4267.319291,1,0,0,1,0,0,0,0,0,1,1,0,0
45885,2,74,18809.09,5.659416,0,67.56344,6555.502175,1,0,0,1,0,0,1,1,0,0,1,0,1
999,2,89,46337.92,8.97713,0,65.84526,6192.473684,0,0,1,1,0,0,0,1,0,0,0,1,1
841,3,50,66604.21,13.27635,0,68.90677,6232.28589,0,0,1,0,1,0,0,0,0,1,1,1,1
210,3,42,15872.42,9.143699,0,66.78392,6023.253234,1,0,0,1,0,0,0,0,1,0,1,0,0
10122,0,35,65755.81,6.124127,3,66.78484,6024.452028,1,0,0,1,0,0,0,1,0,0,0,0,0
827,2,55,50217.94,10.5792,0,67.50379,5730.433744,0,1,0,0,1,0,0,0,1,0,1,0,1
7290,1,25,15611.4,8.117138,0,60.58684,5409.545415,0,0,1,0,1,0,0,0,0,1,0,0,0
3809,0,75,75249.62,12.65954,1,44.79567,4157.920412,0,0,1,1,0,0,0,1,0,0,0,1,0
16715,3,80,20901.9,5.189933,0,66.1916,5613.310447,0,0,1,1,0,0,0,0,1,0,0,0,1
112,6,79,24023.55,8.588839,1,62.4919,5863.981501,0,0,1,1,0,0,1,1,0,0,0,1,0
66531,2,46,19367.71,6.949099,1,58.52641,5479.424336,0,1,0,1,0,0,0,1,0,0,0,0,1
137,3,36,59084.69,8.635838,0,57.7475,5097.174241,0,1,0,1,0,0,0,0,1,0,1,0,0
4501,2,25,47909.98,16.92155,3,58.94262,5562.842119,0,0,1,0,1,0,1,1,0,0,0,0,1
1118,2,61,41983.7,10.085,0,64.51973,6016.058199,0,0,1,1,0,0,0,0,1,0,1,1,0
63,0,26,22514.47,8.590631,0,40.82315,4017.55183,0,1,0,0,1,0,0,0,0,1,0,0,0
2389,0,63,20189.82,8.383716,0,52.15024,4899.562179,0,0,1,0,1,0,0,0,0,1,0,0,0
1595,0,39,94246.4,14.46154,1,60.49154,5934.168034,1,0,0,1,0,0,0,1,0,0,0,0,0
469,0,22,16648.35,11.51699,0,67.98943,6234.573082,0,0,1,0,1,0,0,0,1,0,1,0,0
1463,0,60,24024.91,11.84544,1,53.32394,4839.528738,0,1,0,1,0,0,0,1,0,0,0,0,0
2976,1,40,23375.97,12.34344,0,71.09348,6545.083981,1,0,0,0,1,0,0,1,0,0,0,0,1
526,9,78,16647.06,16.01387,0,60.24235,5469.880413,1,0,0,1,0,0,0,0,1,0,1,1,0
1011,5,76,42411.01,7.06386,0,50.69374,5165.041808,0,0,1,1,0,0,0,1,0,0,1,0,1
517,0,58,15635.34,14.6305,0,63.36271,6078.982231,0,0,1,0,1,0,0,1,0,0,0,0,0
29617,4,40,8434.43,10.36513,0,66.64396,5883.186087,1,0,0,1,0,0,0,0,0,1,0,0,0
2831,3,52,13933.32,10.77203,1,60.57969,5228.606985,0,1,0,1,0,0,0,0,1,0,0,1,1
12541,3,23,26214.55,11.16447,0,55.97831,5093.145531,0,0,1,1,0,0,0,0,0,1,1,0,1
369,1,57,48074.79,7.521116,0,70.68617,6024.728963,1,0,0,0,1,0,0,0,1,0,1,0,0
901,5,51,13269.12,13.57171,2,58.73351,5625.88893,1,0,0,1,0,0,0,1,0,0,0,0,0
86811,4,38,42215.28,5.148274,1,71.51635,6667.408481,0,0,1,1,0,0,0,1,0,0,1,0,1
2432,6,75,41305.22,11.06785,0,48.77002,4420.056022,0,0,1,1,0,0,0,0,0,1,1,0,0
28576,7,46,22585.74,10.7048,2,68.34459,6356.677859,0,0,1,1,0,0,0,0,1,0,0,0,0
12864,2,73,36841.04,12.74847,0,61.27787,5676.244141,0,1,0,0,1,0,1,0,1,0,0,0,0
44641,0,26,20522.76,8.185725,0,65.63224,6205.739711,0,0,1,0,0,1,0,1,0,0,0,1,1
392,2,69,28900.26,10.17943,1,63.08151,5163.620396,1,0,0,1,0,0,0,0,1,0,0,0,0
645,6,51,30820.29,18.19674,0,42.01957,3976.166899,0,0,1,1,0,0,1,0,1,0,0,1,0
58797,3,75,35671.63,10.93051,1,65.68687,5629.354953,0,1,0,1,0,0,1,0,1,0,1,0,0
3443,4,50,45042.86,10.6054,0,60.14219,5526.132591,1,0,0,0,1,0,0,0,0,1,1,1,1
1627,0,81,24225.45,10.87091,0,47.94936,4073.89846,0,0,1,1,0,0,0,0,1,0,1,1,0
2153,0,20,11079.6,10.24287,1,68.22138,6097.873428,0,1,0,1,0,0,0,0,0,1,0,1,0
158,5,37,66230.63,7.477674,1,39.97152,3710.175331,1,0,0,0,1,0,0,0,1,0,0,0,0
10810,0,19,15231.39,12.29465,1,64.87596,5989.298293,0,1,0,0,1,0,0,0,1,0,1,0,0
271,1,50,22476.44,15.34081,0,50.53589,4580.300146,0,1,0,0,1,0,0,0,0,1,1,0,1
14684,0,21,25888.53,5.448102,0,60.95525,5739.842827,0,0,1,1,0,0,0,1,0,0,1,0,0
321,3,76,41753.09,7.838764,0,67.21909,6255.953775,0,1,0,0,1,0,0,0,1,0,1,0,0
6508,8,54,18124.5,8.946399,0,48.87162,4648.662738,0,0,1,0,1,0,0,0,0,1,0,0,1
3876,4,62,43293.26,11.51007,0,70.28113,5998.410517,1,0,0,1,0,0,0,0,1,0,0,1,0
10045,4,22,8214.65,8.549542,1,47.16189,4464.887759,0,1,0,0,1,0,0,0,1,0,1,0,0
4489,5,83,28019.03,8.312154,1,65.2185,5998.804194,1,0,0,1,0,0,0,1,0,0,0,0,1
4646,2,51,34919.71,12.52796,0,39.70805,4290.116592,1,0,0,0,1,0,1,1,0,0,1,1,0
26863,1,72,19056.07,8.898543,0,66.33852,5883.826226,1,0,0,0,1,0,0,0,1,0,1,1,0
370,3,84,16602.2,11.43794,0,58.2471,5856.498648,0,1,0,1,0,0,0,1,0,0,1,1,1
0,1,44,22549.82,10.97136,1,68.4249,6308.988621,1,0,0,0,1,0,1,1,0,0,0,0,0
19361,3,40,17078.58,8.935074,0,61.16472,5826.881326,1,0,0,1,0,0,0,1,0,0,0,1,0
31859,0,68,59261.2,9.279998,0,59.9106,5572.923222,0,1,0,0,1,0,0,1,0,0,1,0,0
7234,0,35,3938.24,1.896422,0,55.24136,4818.30969,1,0,0,0,1,0,0,0,0,1,0,0,1
42522,0,71,13824.18,9.169502,0,67.69161,5947.501922,0,0,1,0,1,0,0,0,1,0,1,1,0
1337,3,48,46769.27,16.42412,1,59.0652,5081.322485,1,0,0,1,0,0,1,0,1,0,1,0,0
3408,4,89,34534.92,8.571698,0,62.58001,5390.61261,1,0,0,1,0,0,0,0,1,0,1,0,1
5515,7,24,19228.8,14.40307,1,69.0717,6286.518729,0,1,0,1,0,0,0,0,0,1,1,1,1
4269,6,61,37028.57,11.84676,2,68.55021,6014.752174,1,0,0,1,0,0,0,0,0,1,0,0,0
63,1,75,4522.89,7.256689,1,69.06918,6108.111467,0,1,0,0,1,0,0,0,0,1,0,0,0
1319,3,84,7878.24,12.02012,0,53.89174,4729.092575,0,0,1,0,1,0,0,0,1,0,0,0,0
6638,0,64,83910.59,11.16856,0,60.1541,4882.901543,0,1,0,1,0,0,0,0,1,0,0,0,1
9152,1,46,20327.16,11.27511,0,53.79108,4529.292662,0,1,0,0,1,0,0,0,1,0,0,0,0
3817,1,73,14181.4,9.847624,1,57.16367,5333.247037,1,0,0,1,0,0,0,0,1,0,1,0,0
27818,1,69,84009.73,8.520277,0,63.71108,5788.852546,0,1,0,1,0,0,0,0,1,0,1,0,0
635,6,61,68395.96,13.88653,0,64.62702,6172.259045,1,0,0,0,1,0,0,1,0,0,1,0,1
1973,1,38,33780.14,9.622541,0,50.02645,4693.998061,0,1,0,1,0,0,0,0,1,0,1,0,0
70199,1,22,16804.27,8.484101,0,58.08952,5073.712257,0,1,0,1,0,0,0,0,1,0,0,0,0
4127,4,85,66183.72,9.302148,1,70.67844,6553.877499,1,0,0,0,1,0,0,0,1,0,0,1,0
46,1,86,7564.31,9.193075,0,69.6864,5865.479279,0,0,1,0,1,0,0,0,1,0,0,0,1
7015,1,87,27615.28,12.15309,0,70.74838,5936.910583,0,1,0,1,0,0,0,0,0,1,0,0,0
11582,4,26,50930.19,6.947436,0,64.07652,5998.967483,0,1,0,1,0,0,0,0,1,0,0,0,0
796,4,32,42635.51,7.974716,1,41.6814,4463.792034,0,1,0,1,0,0,0,1,0,0,0,0,0
7350,6,31,12734.05,7.048181,0,68.51142,6257.08697,0,0,1,1,0,0,0,0,1,0,1,0,0
487,2,41,58162.66,14.78396,0,61.60969,5596.424346,0,0,1,1,0,0,0,0,0,1,0,0,1
4839,1,52,28613.3,11.51231,1,55.39854,5114.637099,0,1,0,1,0,0,0,0,1,0,0,0,1
133,1,65,42953.62,15.44335,0,71.77654,6434.683847,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,24,85647.87,10.33234,0,71.88568,6282.728539,0,1,0,1,0,0,0,0,1,0,0,1,0
96436,4,52,58120.56,10.53777,0,71.44783,6203.067904,0,0,1,1,0,0,0,0,1,0,1,1,1
3709,6,81,24835.35,8.191163,0,67.99043,6218.7988,1,0,0,0,1,0,0,0,1,0,1,1,0
110,8,71,29226.84,7.627174,0,49.39534,4652.792551,0,1,0,1,0,0,0,0,0,1,1,1,1
6986,0,30,26412.67,11.05068,0,55.63139,4819.60719,1,0,0,1,0,0,0,0,1,0,0,0,1
12683,7,25,61257.0,10.85703,0,71.12548,6386.654255,1,0,0,0,1,0,0,0,1,0,0,1,1
1267,2,31,44622.42,8.627751,1,63.48369,5677.324438,0,1,0,1,0,0,0,0,1,0,0,1,0
2564,1,43,65548.03,10.05475,0,65.13371,5999.863942,0,0,1,1,0,0,0,1,0,0,0,0,1
111850,5,36,23994.35,11.73898,0,44.03142,4839.958124,0,1,0,1,0,0,0,1,0,0,1,0,0
98,1,39,23441.22,9.44465,0,60.77973,5917.686828,0,1,0,1,0,0,0,1,0,0,0,0,1
988,7,32,61649.66,11.75848,0,60.06981,5934.44869,0,0,1,1,0,0,0,1,0,0,0,0,0
1756,4,65,11404.4,8.264893,0,65.61856,5761.002305,1,0,0,0,1,0,0,0,1,0,1,0,0
21218,0,70,25213.39,10.63561,0,65.25094,6236.771039,1,0,0,1,0,0,1,1,0,0,0,1,1
1066,3,40,25977.73,9.523458,0,53.19577,4890.236009,0,0,1,1,0,0,0,0,0,1,1,1,0
30010,0,27,43778.76,7.779153,1,54.55457,4826.3573,0,1,0,1,0,0,0,0,1,0,0,1,1
133,10,86,6550.77,12.37071,0,69.66502,6307.09359,1,0,0,1,0,0,0,1,0,0,0,0,0
39221,4,45,51257.19,7.21347,0,43.51853,3783.214553,0,0,1,0,1,0,0,0,0,1,0,0,0
4179,1,89,68319.38,4.399685,1,69.60418,5695.706857,0,1,0,1,0,0,0,0,1,0,0,0,0
9827,2,75,1785.94,15.1958,0,70.66353,6316.470196,1,0,0,1,0,0,0,0,1,0,0,0,0
1907,7,31,30153.27,11.59084,0,55.31399,5408.322311,1,0,0,0,1,0,0,0,1,0,0,0,1
5490,0,35,15393.51,11.82966,1,59.8036,5273.813487,0,0,1,1,0,0,0,0,1,0,0,0,0
177,2,87,28749.22,13.88509,1,44.59709,3832.898347,0,0,1,0,1,0,0,0,1,0,0,0,0
737,0,86,35557.53,12.25736,0,63.30112,5816.619375,1,0,0,1,0,0,0,1,0,0,0,1,0
26838,1,69,21963.27,5.218632,1,65.66053,6294.452513,1,0,0,1,0,0,1,1,0,0,0,0,1
674,1,89,22049.22,8.332089,2,69.59174,6013.828131,0,1,0,0,1,0,0,0,1,0,1,0,1
346,3,21,31881.36,9.900113,0,56.82842,6012.6506,0,0,1,0,1,0,0,1,0,0,1,1,1
21854,0,65,31896.6,9.627499,1,64.82387,6265.224971,0,0,1,0,1,0,1,1,0,0,0,1,1
885,1,22,10588.62,10.43871,0,64.64639,6178.148263,0,0,1,0,1,0,0,0,1,0,0,1,1
27457,0,32,6636.93,7.513758,0,57.66137,5118.061873,1,0,0,1,0,0,0,0,1,0,0,1,0
678,1,74,14396.37,10.78419,0,65.2908,5616.608151,1,0,0,0,1,0,0,0,0,1,1,0,1
11850,2,73,45926.27,6.594636,1,61.06693,5671.017164,1,0,0,1,0,0,0,1,0,0,1,0,1
1256,9,86,55361.14,7.110611,1,57.43476,5440.228336,0,1,0,0,1,0,0,0,1,0,0,0,0
1458,1,55,73186.39,7.861612,0,70.87198,6491.987412,0,1,0,0,1,0,0,1,0,0,0,1,0
181,0,72,51574.81,11.20429,2,70.38624,6608.57453,0,0,1,0,1,0,0,1,0,0,0,0,0
200,2,53,33653.85,15.68123,2,56.19179,4832.149028,1,0,0,0,1,0,0,0,1,0,0,0,1
2084,8,51,9255.14,6.751561,0,46.12924,4325.145663,1,0,0,1,0,0,0,0,1,0,1,0,0
9357,3,78,12430.83,10.20077,0,68.79253,6304.333517,0,0,1,1,0,0,0,1,0,0,0,0,1
3357,3,53,31757.09,10.46515,1,56.36817,4968.873698,0,1,0,1,0,0,0,0,1,0,1,0,1
1990,1,39,18234.2,6.499849,0,69.61652,6014.886274,1,0,0,0,1,0,0,0,1,0,1,0,0
308,5,86,85549.31,7.009923,0,40.73541,4123.921101,0,1,0,0,1,0,0,1,0,0,0,0,1
2640,1,71,92095.69,5.822048,0,60.97847,5480.386537,0,0,1,1,0,0,0,0,1,0,1,1,1
18937,3,34,46502.45,8.786155,0,69.70038,6534.959838,0,1,0,0,1,0,0,0,1,0,0,1,0
1986,5,48,36405.73,7.223478,0,43.18342,4022.432118,0,1,0,0,1,0,0,0,0,1,0,1,0
2393,2,64,16652.32,4.541255,1,45.72582,4094.782683,1,0,0,0,1,0,1,0,0,1,0,0,0
16882,0,27,29935.05,9.663191,0,59.52332,5443.98404,1,0,0,0,1,0,0,1,0,0,0,0,0
360,2,30,71002.71,9.994273,1,63.89833,6105.282771,1,0,0,0,1,0,0,1,0,0,1,1,0
18745,0,70,78356.31,3.338743,1,63.60495,5588.56191,0,0,1,1,0,0,0,0,1,0,1,1,0
2106,2,74,12001.77,10.32568,0,71.023,6518.264091,0,0,1,1,0,0,0,1,0,0,1,0,0
481,1,76,61256.1,10.13592,1,56.03541,4869.168543,0,1,0,0,1,0,0,0,1,0,0,1,0
2520,0,85,22211.67,9.321006,0,64.11367,5760.636041,0,1,0,1,0,0,0,0,0,1,0,0,0
35124,3,49,25777.72,12.38301,0,67.63205,6711.013649,1,0,0,0,1,0,0,1,0,0,0,1,0
3826,0,52,25046.32,10.95526,0,70.03794,5817.251946,1,0,0,1,0,0,0,0,1,0,0,1,1
51003,0,75,19565.53,9.06452,0,55.09556,4717.831195,1,0,0,1,0,0,0,0,0,1,0,0,0
30762,10,88,1469.25,6.91129,0,39.27244,4046.188443,0,0,1,1,0,0,0,1,0,0,1,0,1
370,4,62,32735.23,11.70344,1,43.99275,4329.842926,1,0,0,1,0,0,0,1,0,0,1,1,0
203,1,68,29434.53,7.330071,0,69.25731,5842.282612,0,1,0,1,0,0,0,0,1,0,0,0,1
1121,2,65,29315.85,7.238963,1,67.27889,6139.355865,1,0,0,1,0,0,0,0,0,1,1,1,1
1706,3,84,36752.22,2.637703,0,56.56411,4771.553025,1,0,0,1,0,0,0,0,1,0,0,1,0
42116,1,55,9183.89,7.74027,1,69.40052,6457.28774,1,0,0,1,0,0,0,1,0,0,1,0,1
1238,2,80,11602.24,8.634479,0,55.72308,5099.928127,0,0,1,0,1,0,0,1,0,0,0,0,1
676,5,36,24779.5,0.09974694,1,64.79115,6236.657026,1,0,0,0,1,0,0,1,0,0,1,1,1
1766,0,47,11185.44,12.78383,0,66.7439,5899.695132,0,0,1,0,1,0,0,0,1,0,0,1,1
17999,1,33,12908.92,9.530065,0,60.81814,5696.204344,0,1,0,1,0,0,1,0,1,0,0,0,1
148,0,24,26774.77,8.727337,0,68.03889,5727.737286,0,0,1,1,0,0,0,0,1,0,1,0,0
1640,4,34,38674.95,8.523796,0,62.71338,5645.734587,0,1,0,0,1,0,0,0,1,0,0,0,0
398,1,25,60460.44,9.764736,0,52.11755,4993.106421,1,0,0,1,0,0,0,0,1,0,1,1,0
1280,3,59,68057.33,7.711873,1,49.67473,4369.813214,0,1,0,1,0,0,0,0,1,0,1,0,0
12768,1,35,27361.32,10.27532,0,56.78051,4904.294892,0,1,0,0,1,0,0,0,1,0,0,0,0
982,1,34,64687.11,8.01575,0,44.97817,4445.497919,1,0,0,1,0,0,0,1,0,0,1,0,0
2715,0,36,12197.3,12.03825,1,57.04063,5561.200177,0,1,0,1,0,0,0,1,0,0,1,1,1
16515,1,53,26921.3,9.831078,1,55.15311,5553.582983,0,0,1,1,0,0,0,1,0,0,1,0,0
43208,0,54,53517.26,5.083439,1,64.44587,5642.295973,0,1,0,1,0,0,0,0,1,0,0,1,1
1690,1,32,20550.44,15.16928,1,68.69369,6397.46237,1,0,0,0,1,0,0,0,0,1,0,1,0
42023,3,88,56876.26,10.58255,2,42.32324,3503.174329,1,0,0,1,0,0,1,0,1,0,1,0,0
2454,0,43,64936.87,10.79421,1,61.0537,5509.83864,1,0,0,1,0,0,0,1,0,0,0,0,0
2047,0,66,19106.09,12.22463,1,41.93978,4138.249014,0,0,1,0,1,0,0,0,1,0,0,1,0
21605,0,30,51568.29,7.473136,0,57.692,5144.475146,0,1,0,1,0,0,1,0,1,0,0,1,0
497,1,65,52729.62,11.38611,0,60.78096,5489.928745,1,0,0,1,0,0,0,0,1,0,0,0,0
3736,1,63,18438.94,10.60642,0,57.6786,5195.25021,0,0,1,1,0,0,0,1,0,0,1,0,0
38072,3,28,31547.84,8.546718,0,63.99474,5899.437256,1,0,0,0,1,0,0,1,0,0,0,0,0
17783,1,69,37021.79,9.233657,1,67.68938,6176.145515,0,0,1,0,1,0,0,0,0,1,1,1,1
11188,3,69,95360.44,14.90809,0,63.79124,5842.03594,1,0,0,0,1,0,1,0,1,0,0,1,0
11123,0,67,18269.73,12.14372,0,44.40526,3757.452448,1,0,0,1,0,0,0,0,0,1,0,1,0
53142,3,48,23778.28,8.330085,0,69.66186,6856.666585,0,0,1,1,0,0,1,1,0,0,0,1,1
118,1,85,5425.34,8.827268,0,56.07932,5342.130474,0,0,1,0,1,0,0,1,0,0,0,1,0
30768,1,72,19903.1,12.18916,0,68.6654,6066.50191,1,0,0,1,0,0,0,0,1,0,1,1,0
62625,1,52,22058.82,8.81118,0,56.79773,5489.502601,0,1,0,0,1,0,0,1,0,0,0,1,0
254,2,75,4640.91,8.177195,0,55.04679,5588.672503,1,0,0,1,0,0,0,1,0,0,1,1,0
143,1,18,20164.01,8.878152,0,55.44991,5068.172778,0,0,1,0,1,0,0,0,1,0,1,0,1
2319,4,21,33488.35,12.12987,0,60.7968,5851.168448,0,1,0,0,1,0,0,0,1,0,1,0,1
562,1,84,25750.6,11.72749,0,50.31252,4431.737277,0,1,0,0,1,0,0,0,1,0,1,0,1
7232,10,78,33298.78,6.721308,0,66.12623,6360.531849,0,1,0,0,1,0,0,1,0,0,0,0,0
1679,3,37,21599.58,12.85761,0,43.50453,3874.362144,0,0,1,1,0,0,0,0,1,0,0,1,0
402,1,20,20843.03,7.246368,1,52.86954,4871.832686,0,1,0,1,0,0,0,0,0,1,1,1,1
505,0,26,63352.12,14.98482,0,71.70793,6039.331412,0,1,0,1,0,0,0,0,1,0,0,1,1
5659,0,52,31234.72,10.93917,0,57.72738,5456.006313,0,0,1,0,1,0,0,1,0,0,1,0,0
135,2,71,69232.25,3.624683,0,61.28236,5471.244549,1,0,0,1,0,0,0,0,1,0,0,0,1
